2002-12-23,41.855000
2002-12-24,41.654999
2002-12-26,41.700001
2002-12-27,41.000000
2002-12-30,41.224998
2002-12-31,41.314999
2003-01-02,42.500000
2003-01-03,42.474998
2003-01-06,43.395000
2003-01-07,43.080002
2003-01-08,42.540001
2003-01-09,43.200001
2003-01-10,43.320000
2003-01-13,43.279999
2003-01-14,43.474998
2003-01-15,43.049999
2003-01-16,42.924999
2003-01-17,42.299999
2003-01-21,41.575001
2003-01-22,41.150002
2003-01-23,41.424999
2003-01-24,40.485001
2003-01-27,39.730000
2003-01-28,40.099998
2003-01-29,40.575001
2003-01-30,39.525002
2003-01-31,40.169998
2003-02-03,40.320000
2003-02-04,40.500000
2003-02-05,39.700001
2003-02-06,39.334999
2003-02-07,38.950001
2003-02-10,39.264999
2003-02-11,38.974998
2003-02-12,38.450001
2003-02-13,38.389999
2003-02-14,39.040001
2003-02-18,39.935001
2003-02-19,39.615002
2003-02-20,39.299999
2003-02-21,39.830002
2003-02-24,39.025002
2003-02-25,39.494999
2003-02-26,38.955002
2003-02-27,39.404999
2003-02-28,39.549999
2003-03-03,39.255001
2003-03-04,38.700001
2003-03-05,38.935001
2003-03-06,38.724998
2003-03-07,38.994999
2003-03-10,38.044998
2003-03-11,37.740002
2003-03-12,37.875000
2003-03-13,39.150002
2003-03-14,39.299999
2003-03-17,40.400002
2003-03-18,40.764999
2003-03-19,40.924999
2003-03-20,41.125000
2003-03-21,42.000000
2003-03-24,40.575001
2003-03-25,41.055000
2003-03-26,40.855000
2003-03-27,40.775002
2003-03-28,40.580002
2003-03-31,39.700001
2003-04-01,40.275002
2003-04-02,41.240002
2003-04-03,41.000000
2003-04-04,41.145000
2003-04-07,41.150002
2003-04-08,41.125000
2003-04-09,40.650002
2003-04-10,40.865002
2003-04-11,40.695000
2003-04-14,41.540001
2003-04-15,41.810001
2003-04-16,41.255001
2003-04-17,41.895000
2003-04-21,41.884998
2003-04-22,42.740002
2003-04-23,43.099998
2003-04-24,42.755001
2003-04-25,42.165001
2003-04-28,42.910000
2003-04-29,43.049999
2003-04-30,43.119999
2003-05-01,43.070000
2003-05-02,43.674999
2003-05-05,43.650002
2003-05-06,43.950001
2003-05-07,43.799999
2003-05-08,43.349998
2003-05-09,43.974998
2003-05-12,44.500000
2003-05-13,44.450001
2003-05-14,44.290001
2003-05-15,44.639999
2003-05-16,44.544998
2003-05-19,43.500000
2003-05-20,43.455002
2003-05-21,43.634998
2003-05-22,43.924999
2003-05-23,44.110001
2003-05-27,44.990002
2003-05-28,45.040001
2003-05-29,44.965000
2003-05-30,45.634998
2003-06-02,45.825001
2003-06-03,46.099998
2003-06-04,46.759998
2003-06-05,47.014999
2003-06-06,46.900002
2003-06-09,46.275002
2003-06-10,46.700001
2003-06-11,47.259998
2003-06-12,47.355000
2003-06-13,46.889999
2003-06-16,47.849998
2003-06-17,47.924999
2003-06-18,47.825001
2003-06-19,47.090000
2003-06-20,47.150002
2003-06-23,46.325001
2003-06-24,46.450001
2003-06-25,46.150002
2003-06-26,46.650002
2003-06-27,46.255001
2003-06-30,46.224998
2003-07-01,46.555000
2003-07-02,47.070000
2003-07-03,46.750000
2003-07-07,47.650002
2003-07-08,47.924999
2003-07-09,47.750000
2003-07-10,47.150002
2003-07-11,47.505001
2003-07-14,47.869999
2003-07-15,47.630001
2003-07-16,47.384998
2003-07-17,46.770000
2003-07-18,47.250000
2003-07-21,46.555000
2003-07-22,47.020000
2003-07-23,47.075001
2003-07-24,46.709999
2003-07-25,47.529999
2003-07-28,47.485001
